"id","participant_id","group_name","event_type","element_id","task_id","timestamp","metadata","session_start"
"278","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:49:33.513257+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:33.163Z"",""message_id"":""1781340537990""}","2026-06-13 08:35:25.737+00"
"277","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:49:32.88613+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part1"",""domain"":""mars.nasa.gov"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:32.329Z"",""message_id"":""1781340537990""}","2026-06-13 08:35:25.737+00"
"276","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:49:32.866466+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:32.322Z"",""message_id"":""1781340537990"",""hover_duration_ms"":27}","2026-06-13 08:35:25.737+00"
"275","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:49:32.863956+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:32.295Z"",""message_id"":""1781340537990""}","2026-06-13 08:35:25.737+00"
"274","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:49:16.37096+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part1"",""domain"":""mars.nasa.gov"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:15.802Z"",""message_id"":""1781340537990"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"273","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:49:16.354964+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part1"",""domain"":""mars.nasa.gov"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:49:15.795Z"",""message_id"":""1781340537990""}","2026-06-13 08:35:25.737+00"
"272","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:48:52.337114+00","{""phase"":""part1"",""message"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:48:51.989Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
"271","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:48:52.218032+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:48:51.853Z"",""timestamp"":""2026-06-13T08:48:51.853Z"",""pasted_length"":79,""pasted_content"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?\r\n\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"270","9e5add55-e305-47a4-834f-5c77486ff519","beta","new-chat","new-chat-button",,"2026-06-13 08:48:51.391096+00","{""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:48:50.841Z"",""timestamp"":""2026-06-13T08:48:50.841Z""}","2026-06-13 08:35:25.737+00"
"269","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:48:21.273737+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:48:20.650Z"",""message_id"":""1781340466853"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"268","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:48:21.270088+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:48:20.643Z"",""message_id"":""1781340466853""}","2026-06-13 08:35:25.737+00"
"267","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:47:56.694113+00","{""url"":""https://www.britannica.com/topic/Halleys-Comet"",""phase"":""part1"",""domain"":""britannica.com"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:55.595Z"",""message_id"":""1781340466853"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"266","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:47:56.132881+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:55.581Z"",""message_id"":""1781340466853"",""hover_duration_ms"":7270}","2026-06-13 08:35:25.737+00"
"265","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:47:56.131738+00","{""url"":""https://www.britannica.com/topic/Halleys-Comet"",""phase"":""part1"",""domain"":""britannica.com"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:55.588Z"",""message_id"":""1781340466853""}","2026-06-13 08:35:25.737+00"
"264","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:47:48.664433+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:48.311Z"",""message_id"":""1781340466853""}","2026-06-13 08:35:25.737+00"
"263","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:47:48.309382+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:47.775Z"",""message_id"":""1781340466853""}","2026-06-13 08:35:25.737+00"
"262","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:47:48.257335+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:47.914Z"",""message_id"":""1781340466853"",""hover_duration_ms"":139}","2026-06-13 08:35:25.737+00"
"261","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:47:48.152738+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:47.622Z"",""message_id"":""1781340466853"",""hover_duration_ms"":62}","2026-06-13 08:35:25.737+00"
"260","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:47:48.104182+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:47.560Z"",""message_id"":""1781340466853""}","2026-06-13 08:35:25.737+00"
"259","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:47:41.204061+00","{""phase"":""part1"",""message"":""Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:40.845Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
"258","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:47:40.939527+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:40.593Z"",""timestamp"":""2026-06-13T08:47:40.593Z"",""pasted_length"":88,""pasted_content"":""Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?\r\n\r\n"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"322","9e5add55-e305-47a4-834f-5c77486ff519","beta","hover","highlight-chevron-seg_153",,"2026-06-13 08:54:46.671995+00","{""label"":""red"",""phase"":""part2"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:54:46.319Z"",""message_id"":""1781340830987"",""would_action"":""expand-close"",""currently_expanded"":true}","2026-06-13 08:35:25.737+00"
"257","9e5add55-e305-47a4-834f-5c77486ff519","beta","new-chat","new-chat-button",,"2026-06-13 08:47:40.454788+00","{""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:47:39.899Z"",""timestamp"":""2026-06-13T08:47:39.899Z""}","2026-06-13 08:35:25.737+00"
"256","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:59.403931+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:58.859Z"",""message_id"":""1781340178592"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"255","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:59.401397+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:58.852Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"254","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:42.537632+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:42.172Z"",""message_id"":""1781340178592"",""hover_duration_ms"":375}","2026-06-13 08:35:25.737+00"
"253","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:42.326489+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.797Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"252","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:42.274385+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.748Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"251","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:42.221214+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.693Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"250","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:42.207154+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.679Z"",""message_id"":""1781340178592"",""hover_duration_ms"":76}","2026-06-13 08:35:25.737+00"
"249","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:42.156366+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.783Z"",""message_id"":""1781340178592"",""hover_duration_ms"":35}","2026-06-13 08:35:25.737+00"
"248","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:42.064403+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.727Z"",""message_id"":""1781340178592"",""hover_duration_ms"":34}","2026-06-13 08:35:25.737+00"
"247","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:41.960526+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:41.603Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"246","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:40.839975+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:40.485Z"",""message_id"":""1781340178592"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"245","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:40.834156+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:40.478Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"244","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:38.252686+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:37.651Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"243","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:38.213275+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:37.665Z"",""message_id"":""1781340178592"",""hover_duration_ms"":14}","2026-06-13 08:35:25.737+00"
"242","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:46:28.648214+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:28.112Z"",""message_id"":""1781340178592"",""hover_duration_ms"":35}","2026-06-13 08:35:25.737+00"
"241","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:46:28.634826+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:46:28.077Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"240","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:45:35.189161+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:45:34.652Z"",""message_id"":""1781340178592"",""hover_duration_ms"":208}","2026-06-13 08:35:25.737+00"
"239","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:45:34.999567+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:45:34.444Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"238","9e5add55-e305-47a4-834f-5c77486ff519","beta","copy","message-1781340178592",,"2026-06-13 08:44:20.936431+00","{""phase"":""part1"",""length"":238,""username"":""benutzername"",""client_ts"":""2026-06-13T08:44:20.389Z"",""text_preview"":""Das Ellsberg-Paradoxon ist ein Gedankenexperiment aus der Entscheidungstheorie, das zeigt, dass Entscheidungen stark davon abhängen, wie Wahrscheinlichkeiten präsentiert werden, selbst wenn die zugrun…""}","2026-06-13 08:35:25.737+00"
"237","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:44:00.606865+00","{""phase"":""part1"",""message"":""Erstelle mir eine Beschreibung in 1 - 3 Sätzen"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:44:00.024Z"",""message_index"":2}","2026-06-13 08:35:25.737+00"
"236","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:43:15.883804+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:43:15.341Z"",""message_id"":""1781340178592"",""hover_duration_ms"":21}","2026-06-13 08:35:25.737+00"
"235","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:43:15.881099+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:43:15.320Z"",""message_id"":""1781340178592""}","2026-06-13 08:35:25.737+00"
"234","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:42:52.93744+00","{""phase"":""part1"",""message"":""Ellsberg"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:52.585Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
"233","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:42:52.772242+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:52.418Z"",""timestamp"":""2026-06-13T08:42:52.418Z"",""pasted_length"":8,""pasted_content"":""Ellsberg"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"232","9e5add55-e305-47a4-834f-5c77486ff519","beta","new-chat","new-chat-button",,"2026-06-13 08:42:51.519924+00","{""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:50.964Z"",""timestamp"":""2026-06-13T08:42:50.964Z""}","2026-06-13 08:35:25.737+00"
"231","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:42:27.741593+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:27.210Z"",""message_id"":""1781340124405"",""hover_duration_ms"":56}","2026-06-13 08:35:25.737+00"
"230","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:42:27.698766+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:27.154Z"",""message_id"":""1781340124405""}","2026-06-13 08:35:25.737+00"
"228","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:42:27.671555+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:42:27.120Z"",""message_id"":""1781340124405""}","2026-06-13 08:35:25.737+00"
"227","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:41:58.752374+00","{""phase"":""part1"",""message"":""Standardatmosphäre"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:58.397Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
"226","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:41:58.557847+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:58.202Z"",""timestamp"":""2026-06-13T08:41:58.202Z"",""pasted_length"":18,""pasted_content"":""Standardatmosphäre"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"225","9e5add55-e305-47a4-834f-5c77486ff519","beta","new-chat","new-chat-button",,"2026-06-13 08:41:57.654429+00","{""group"":""beta"",""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:57.299Z"",""timestamp"":""2026-06-13T08:41:57.299Z""}","2026-06-13 08:35:25.737+00"
"224","9e5add55-e305-47a4-834f-5c77486ff519","beta","copy","message-1781340106970",,"2026-06-13 08:41:56.951616+00","{""phase"":""part1"",""length"":18,""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:56.410Z"",""text_preview"":""Standardatmosphäre""}","2026-06-13 08:35:25.737+00"
"223","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:41:47.327571+00","{""phase"":""part1"",""message"":""Standardatmosphäre#"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:46.969Z"",""message_index"":4}","2026-06-13 08:35:25.737+00"
"222","9e5add55-e305-47a4-834f-5c77486ff519","beta","paste","chat-input",,"2026-06-13 08:41:47.180619+00","{""phase"":""part1"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:46.821Z"",""timestamp"":""2026-06-13T08:41:46.821Z"",""pasted_length"":18,""pasted_content"":""Standardatmosphäre"",""input_length_before"":0}","2026-06-13 08:35:25.737+00"
"221","9e5add55-e305-47a4-834f-5c77486ff519","beta","copy","message-1781340038856",,"2026-06-13 08:41:45.630395+00","{""phase"":""part1"",""length"":18,""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:45.086Z"",""text_preview"":""Standardatmosphäre""}","2026-06-13 08:35:25.737+00"
"220","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:41:36.991565+00","{""phase"":""part1"",""message"":""Was ist dir bekannt?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:36.438Z"",""message_index"":3}","2026-06-13 08:35:25.737+00"
"219","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:41:17.299383+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:16.947Z"",""message_id"":""1781340044858"",""hover_duration_ms"":1028}","2026-06-13 08:35:25.737+00"
"218","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:41:16.277539+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:15.919Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"217","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:41:15.220296+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:14.655Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"216","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:41:15.214292+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:14.669Z"",""message_id"":""1781340044858"",""hover_duration_ms"":14}","2026-06-13 08:35:25.737+00"
"215","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:41:02.658961+00","{""phase"":""part1"",""message"":""Belge mir das mit den Zitaten aus den Quellen"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:41:02.112Z"",""message_index"":2}","2026-06-13 08:35:25.737+00"
"214","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:40:49.614477+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:49.225Z"",""message_id"":""1781340044858"",""hover_duration_ms"":1625}","2026-06-13 08:35:25.737+00"
"213","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:40:47.941158+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:47.600Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"212","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:40:47.914452+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:47.384Z"",""message_id"":""1781340044858"",""hover_duration_ms"":69}","2026-06-13 08:35:25.737+00"
"211","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:40:47.677931+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:47.315Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"210","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:40:47.484731+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:47.134Z"",""message_id"":""1781340044858"",""hover_duration_ms"":20}","2026-06-13 08:35:25.737+00"
"209","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:40:47.464552+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:47.114Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"208","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-start","source-link",,"2026-06-13 08:40:47.340898+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:46.788Z"",""message_id"":""1781340044858""}","2026-06-13 08:35:25.737+00"
"207","9e5add55-e305-47a4-834f-5c77486ff519","beta","source-link-hover-end","source-link",,"2026-06-13 08:40:47.331336+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:46.795Z"",""message_id"":""1781340044858"",""hover_duration_ms"":7}","2026-06-13 08:35:25.737+00"
"206","9e5add55-e305-47a4-834f-5c77486ff519","beta","message-send","chat-input",,"2026-06-13 08:40:39.211463+00","{""phase"":""part1"",""message"":""Welcher Druck entspricht einer Standardatmosphäre?"",""username"":""benutzername"",""client_ts"":""2026-06-13T08:40:38.856Z"",""message_index"":1}","2026-06-13 08:35:25.737+00"
